id,title,company,location,job_type,salary,time_recorded,url
c7edbc8c30e57bb0,"Data Scientist, Senior - (Flexible Location)",PG&E Corporation,"Hybrid remote in Oakland, CA 94612",,Estimated $147K - $186K a year,2023-07-13 22:14:45,https://www.indeed.com/rc/clk?jk=c7edbc8c30e57bb0&fccid=0e8f04b45c1591f5&vjs=3
a6a5fef4f8e9667e,WIC Data Scientist,Health & Human Services Comm,"Austin, TX 78728",,,2023-07-13 22:14:51,https://www.indeed.com/rc/clk?jk=a6a5fef4f8e9667e&fccid=113517153f849886&vjs=3
cce3c7c1fe3348ed,Data Scientist,"Helmerich & Payne, Inc.","Remote in Tulsa, OK",,Estimated $99.5K - $126K a year,2023-07-13 22:14:55,https://www.indeed.com/rc/clk?jk=cce3c7c1fe3348ed&fccid=2ba0ca549413a1e3&vjs=3
228f117076e8e530,Senior Data Scientist,Lion Studios,Remote,,Estimated $119K - $151K a year,2023-07-13 22:14:59,https://www.indeed.com/rc/clk?jk=228f117076e8e530&fccid=954b2e236fb811e0&vjs=3
2d0826306c2949ec,Data Scientist Co-Op - Masters Degree - Fall 2023,Torc Robotics,"Remote in Austin, TX",,,2023-07-13 22:15:05,https://www.indeed.com/rc/clk?jk=2d0826306c2949ec&fccid=b0df4b7a27afb8ab&vjs=3
1960caadfd206e75,Data Scientist - Resilience Modeling,One Concern,Remote,,Estimated $98.8K - $125K a year,2023-07-13 22:15:09,https://www.indeed.com/rc/clk?jk=1960caadfd206e75&fccid=829335fdf5fd46d8&vjs=3
e8a95dc203ad9fdb,Data Scientist,Quiet Professionals LLC,"Tampa, FL 33607 
(Tampa International Airport area)",,Estimated $109K - $138K a year,2023-07-13 22:15:13,https://www.indeed.com/rc/clk?jk=e8a95dc203ad9fdb&fccid=1bda6660a754aee3&vjs=3
fe0bb8293984f04b,Associate Data Scientist,Tencent,"Palo Alto, CA 94306 
(Ventura area)",,,2023-07-13 22:15:19,https://www.indeed.com/rc/clk?jk=fe0bb8293984f04b&fccid=e89c1962acedb6a5&vjs=3
ad21983db2fb9b5e,Data Scientist,Johns Hopkins University,"Baltimore, MD 21287 
(Orangeville area)",,,2023-07-13 22:15:26,https://www.indeed.com/rc/clk?jk=ad21983db2fb9b5e&fccid=f34acbd24dd4fcb0&vjs=3
5ac924d738549f99,Data Annotation Specialist,Tesla,"Draper, UT 84020",,Estimated $53.2K - $67.3K a year,2023-07-13 22:15:31,https://www.indeed.com/rc/clk?jk=5ac924d738549f99&fccid=86e9be6ce380173e&vjs=3
c4982588850d3fd4,Healthcare Data Scientist,Lown Institute,Remote,,,2023-07-13 22:15:37,https://www.indeed.com/rc/clk?jk=c4982588850d3fd4&fccid=79771a28042e3442&vjs=3
53d6f017a32fe8de,Data Scientist,U.S. Bank National Association,Remote in California,,,2023-07-13 22:15:43,https://www.indeed.com/rc/clk?jk=53d6f017a32fe8de&fccid=ae5bfc395c530fbc&vjs=3
4ea08fd03536b97b,"Data Scientist, Global Mile",Amazon.com Services LLC,"Bellevue, WA",,,2023-07-13 22:15:49,https://www.indeed.com/rc/clk?jk=4ea08fd03536b97b&fccid=fe2d21eef233e94a&vjs=3
40b12bc12af65a5b,Transportation Data Scientist,University of Maryland,"Remote in College Park, MD 20742",,,2023-07-13 22:15:55,https://www.indeed.com/rc/clk?jk=40b12bc12af65a5b&fccid=fd1f6255717cee80&vjs=3
241d2c96e990bca3,"Data Scientist - SIML, ISE",Apple,"Cupertino, CA",,,2023-07-13 22:16:01,https://www.indeed.com/rc/clk?jk=241d2c96e990bca3&fccid=c1099851e9794854&vjs=3
c9b5850a1c00a483,"Data Scientist, Marketing Analytics",PayPal,"New York, NY",,,2023-07-13 22:16:07,https://www.indeed.com/rc/clk?jk=c9b5850a1c00a483&fccid=978d9fd9799d55a8&vjs=3
4db4251626ad1fcb,Data Scientist (Hybrid),State of Connecticut - Department of Revenue...,"Hartford, CT",,,2023-07-13 22:16:13,https://www.indeed.com/rc/clk?jk=4db4251626ad1fcb&fccid=45b4dbfb45c74c13&vjs=3
0676b7104e12f514,Senior Data Scientist,Verizon,"Remote in Basking Ridge, NJ",,,2023-07-13 22:16:19,https://www.indeed.com/rc/clk?jk=0676b7104e12f514&fccid=f7029f63fe5c906e&vjs=3
a45e87f2904c5e49,Data Scientist (REMOTE),"General Dynamics Mission Systems, Inc",Remote,,,2023-07-13 22:16:25,https://www.indeed.com/rc/clk?jk=a45e87f2904c5e49&fccid=382dee2cfe0ba124&vjs=3
51866e245e1936ca,Data Scientist,"Servpro Industries, LLC","Gallatin, TN 37066",,Estimated $105K - $134K a year,2023-07-13 22:16:29,https://www.indeed.com/rc/clk?jk=51866e245e1936ca&fccid=94e2cb5c21846300&vjs=3
2c76e46a22a5da2c,Data Scientist,Trajector,"Remote in Gainesville, FL",,Estimated $83.5K - $106K a year,2023-07-13 22:16:34,https://www.indeed.com/rc/clk?jk=2c76e46a22a5da2c&fccid=a8d3883e0a0e993e&vjs=3
357466464a6f28b3,Associate Data Scientist (Dec 2022 - May 2023 Graduates),T. Rowe Price,"New York, NY",,,2023-07-13 22:16:40,https://www.indeed.com/rc/clk?jk=357466464a6f28b3&fccid=65c89b6d6455eedf&vjs=3
3cc05ca011c612b6,Analyst - Analytics and Data Science,Blue Cross Blue Shield of Arizona,"Hybrid remote in Phoenix, AZ 85021",,,2023-07-13 22:16:46,https://www.indeed.com/rc/clk?jk=3cc05ca011c612b6&fccid=4fe54963af81755f&vjs=3
b936f6e9645c6840,Senior Data Analyst - Marketing,Fora Financial LLC,"Hybrid remote in New York, NY 10018",,,2023-07-13 22:16:53,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AVmeVdBxbwCBum3pEXmqWPa4HbGlv0gYd5ueWyFHBBNz2kS5RgkEjKcA2dyuBvUMr-Wh_CMaDwoQ8pQ5ZPMhdaMP7yoSd6bQ0I8C8xN0PEFLZ4qgf_pQEkZ8cUaie9pHhwjmxdhawJ7xSIiJ4LVHMaj3Qcq0F0d9puh-0xPB1XsZv1F1h_6oHMmxcjwS1rz5itD1AQdUbzx4E63r4G3RJaTkAxdA5RckePACdDU_td6NbfQIAVUGbQX4hUYe8VFlcGY3xJyc-e6iPwzatKqWs6L_Df2T-icxDfTFO_OtmYnIdOn7-CDX78APqm4d3LlnaIOKaJV4yNsPXGaHXsKskTo--vTCvFqYdcDKhxfKbelo1TjCZujYS2Lmm0emeVKXL5vCIAPKRsbBL4dbu6b62298PRq49ato2EpdTEQk_4J4ecOdu2cBGIdzxAC1OO9bH6blVmp2UFRv5rKuwLZ5CscE3V1qsppxwgbwxL6_DUgvTVOUHz0d1Jyh0jO32LrtZUPzAstEWiQKHjVJfJ_7GYlmAU1NsUpqVZFc84Zd6zVxUJK1nsV5UCiPmhRIjIOm9sfopEnhQNF-mc2qKrvp-tQufmiXRMamM6LrAalG534TTRcPC392wI26v3O2xt4LiOWP7anzuu2Cmtk8XHUzz9Gc2xHSghGc6YUktkx_yeFid-IOi_Jz_hMkozyV4nLSAtS0GgRycFhULkrRSHE8vTPMQdKvuUw-3mRCsBrLtY4ZQ4x-3cPKVqf1lsaDSuC7vmTi_UtRFwRz_WBBpfRilP-p1S2gUaPW0ZfqI1br6U4w==&xkcb=SoAm-_M3NpSr-jwfVZ0LbzkdCdPP&p=0&fvj=0&vjs=3
8e6eb5a19ea67c9e,Data Scientist,Experis,Remote,,,2023-07-13 22:16:59,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AEFElgJvH0khGA9zFQnp2BxzQ0kZOw7TdbpWENTeb18NglN4V0XI4FqobWar7hmoM25DoxteMapigXoZQewHT4O8vSJZJS3iqBH5XWmrWH6RadmA91u-GzxhbULa8IXdVMxJQ81h0M_0Ml32wKScaOhAKWjB8ae5yyb8Q9-mayOHQKV6yaetkjfniAaGK3RZzmzoh2t5DDHB7gIhKjDtT3F8_zR1I_X7f3E_lwGeMLM_vxCTZxLHnEX5o7lNrznBsuh7dug50dqrNFpiRVLLEuoHNqjt9uPsBbGXzEku2Q4GbD_ni09nyKSJogr-YHhhofRorOksn6I1HI9Uv1xee1AsqhdhVp4SecqeIS2Fd4FiCH9SlfkMah2R938ttPjOxZDsXy1VN9vRmkU2nEiJvkvKPIVEUBUJlJrctkCnMqX-ldLsCOy6WTSlYw-E0EAJDApsnpTrFbiIUzA6UK_0Ksm2k-o0Jb-vuGlRke6KC3FYmoQl2iQO3jPvMufrKkD_iMRRwaGeq2VFCU-Am24gwJ&xkcb=SoCS-_M3NpSr-jwfVZ0KbzkdCdPP&p=1&fvj=0&vjs=3
0b2fa9d68f2dbfd5,Statistical Analyst,American Heart Association,"Remote in Milwaukee, WI 53208",,,2023-07-13 22:17:05,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BGNDdy-JT0tdXgUPpg-kv6SpjxRl8jRjxDuend9oAf97lKMcWlQG7TPD7vowSiWKihYnxbdUdvUg4TLZ9i23kn8MoYXArS4znbJYLvR9t0cbv-KWHDRQihN19DPrTST8LcAM-YiFlNb5RZrxlqdOxJkbnfagRgdG1QvWgLx9LiJXXz60lnCjRr9ImM2u-j_ct-OJQbvUfS0uNh4n1oVSYWZsdLKUvqpxWT5htxTAsmm4rASJcGXwiMoFnfBF6uXCH5U3OZze-yRnrAzkhaBYy5SZ-iygzs2ZUcZ-XQDCS7pUx-YLEjdkS8-cE-ZndJiu42r8t_eAM2YQDisClMi19oIch477oxNbhKl3R7_Ygpq8vHCAAenpIG_ToceUCHs9Vj-UG9d-n3Y6fCnf_HLhPMWP31E1cX0XsJ24ADDl6xKKg4W0x9mDvkzg2suoAIIS0lc-tIiGtFaDNIvXXaJmgjRni1D1_gD5WrpkqoHViI44n4JZfZXvrfuGaWGYSHA-Qmwk5b_la17yIYf4mWZrNPbzsVUBy7rFTvT8f3_2jfqA==&xkcb=SoAP-_M3NpSr-jwfVZ0JbzkdCdPP&p=2&fvj=0&vjs=3
611f2e20df68f4b8,Senior Healthcare Data Analyst Hiring Event,Harris Health System - Ambulatory Care Services,"Pasadena, TX 77506",,,2023-07-13 22:17:11,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Btxs39KmTzjw_u_hUXcyTcLpNeUj18C2Nw5A7DCW0FWAr6Qe1cmmCbNYQ7u12hlyRVHLaSLBwCNeCGfrvhiMg7qtuetIbIsOnxsMhcv-2N4JSnwC45KVKXWkAb0WxrvwF8wDGU7mpXeSwXHjrLAik6B49fHu8QyHlhG3WjG9DPKW1ow2fS0FFZwf_Nep8cMYJnybq-i6yIGS69ZWbuJ0orFemzgVqFHCN1_Xdzb-uLfJgzNWSL0Q32yNkLlCPXpKOUS9ASFV9X8t5-S78ssFWzyI309Iqh40DYcN21DQP787EXMAMTL9asFn74V91NqxSjH1Q7c1eppizcVztYOmfK4BG8xSGyE7ZCn7R3l9aTMbdbTnOr9hzZ2JgwtixIDA5pqTviWIJmxRxLSHmXh-EjfhmfpIEDviE4FqejCvFqAcjx8lye9_F4n0dQjPQvyGa0BRIZL03NLPuATnkXgUWMA4rBao81NHam8TcJtfwhva5j0nGiHQGyJbWxkNz4WQUzAdJAClF6hcs3Fgc6Bw2Z0SzqWzsBwIBqOtP5_uJfg3Hf4crsOxpLYDce0oSbO-AyVGbChiPsp8JeSiPpe16pFpolVcYfPsx0GrCQNPiEQkNHkmzrQNdlReYzVmredKto1YbViDtYZbrRXtue8qukAVzpCQRoHLgTHD8q_ivVXYSFl2691ysdndL6Qiqkd7rAJnqd3D66Eqp4gNdEePbBQgKloVHSxZEeVuGr5-Tu2gfiFSNETB5XaXOq3fVWa2NeqY4dC8HXHzas2OR5qQo5xm4qv4ac3q4=&xkcb=SoC7-_M3NpSr-jwfVZ0IbzkdCdPP&p=3&fvj=0&vjs=3
b7444c8703bdc1c5,Data Scientist,Intone Networks,"Redmond, WA",,Estimated $113K - $143K a year,2023-07-13 22:17:16,https://www.indeed.com/rc/clk?jk=b7444c8703bdc1c5&fccid=3ed0572c448b2368&vjs=3
73cc5b5066676bdb,Senior Data Scientist,"Iodine Software, LLC","Austin, TX 78759 
(Arboretum area)",,Estimated $129K - $163K a year,2023-07-13 22:17:20,https://www.indeed.com/rc/clk?jk=73cc5b5066676bdb&fccid=060474ef1576996b&vjs=3
8a453531080a542c,Data Scientist II,Horizon Blue Cross Blue Shield of New Jersey,"Newark, NJ 07105 
(Ironbound area)",,,2023-07-13 22:17:26,https://www.indeed.com/rc/clk?jk=8a453531080a542c&fccid=334e8c9e669a5738&vjs=3
278b7af2cb853ba9,Lead Clinical Data Scientist - Med Tech - Irvine CA / Possible Remote,Johnson & Johnson,"Remote in Irvine, CA 92618",,,2023-07-13 22:17:32,https://www.indeed.com/rc/clk?jk=278b7af2cb853ba9&fccid=0bed8e17bc113980&vjs=3
da63c9ec4b9a57f9,Senior Data Scientist,Etsy,"Remote in Brooklyn, NY 11201",,,2023-07-13 22:17:38,https://www.indeed.com/rc/clk?jk=da63c9ec4b9a57f9&fccid=9ecb91618c39a24f&vjs=3
2c2dbf6177cf9719,Lead Data Scientist,Citizens,"Johnston, RI 02919",,Estimated $121K - $153K a year,2023-07-13 22:17:42,https://www.indeed.com/rc/clk?jk=2c2dbf6177cf9719&fccid=e4c6a8c0c5c093b0&vjs=3
ec34f3e0a1dacdf3,ESG Jr. Data Management Consultant - Computer Scientist (PT or FT REMOTE),"Montrose Environmental Group, Inc.",Remote in Texas,,,2023-07-13 22:17:48,https://www.indeed.com/rc/clk?jk=ec34f3e0a1dacdf3&fccid=a2e193e7a6dec7dc&vjs=3
128379a99a95fa46,"Product Data Scientist, Ranking - Homes (Remote)",Hopper,Remote,,Estimated $122K - $154K a year,2023-07-13 22:17:52,https://www.indeed.com/rc/clk?jk=128379a99a95fa46&fccid=71eb96af97fae7e9&vjs=3
43a721eff5f4805a,Lead Statistical Programmer,Actalent,"Cambridge, MA 02138 
(West Cambridge area)",,,2023-07-13 22:17:58,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ChYVx_I3yfZ_JDY3EFoivtqvi_stwnZ_kRt8Dowt_l_S8kj-05axNOpSzvB4G2_LUoYsFwBToH42W0yRxfWtycPmhb2LImm_XrAJyJgPDAwfJv7s5HSpLqBKMkXFlXpkn4OsCslE1ZJmoZZVYS5gjQ0B2d6FgkFtsQWFbv8Kw-_j3PtFGMx6O8I_g5CAxuJtO-BKJs0MO1O3IffRAuscJurPiKrhvYBuSqiCM9HQIS0cUVlUlsNrZM7kvzBtL_a7iTgaoGUVXqEj3hqVk5ADioe0a58mUPHlCNNkiP70PmbGdrFnYjorCX1pIge7inj8Xrc89WAqW5mVDqIbocmVHjqDpqiXFcaLP_g3NxAgw4XyW87pC4zlMiRPY6vZMMU3xiOReF5GtFN6hCl55VXMVvdgS8-YWObVkVoh-KxwOHDPdjtLXToyvkX-R2IG-YSoBh6XCNss3MmXPvZ5OP6fUR2ifpeOZctZ80oiECU68F-4chT5q5aD7loZOXOnx4884z7iqvtpjWgKP0qItIQcqq7IajjfhSi5lLjAfMtdry7DhE8mc5TFeDb16ut45wfnuBZ70UNMoUQT-7of3h_RQUzvoJnjVXUXSWBcUPes0M00mapzdZvzXWbbSzJJi1Y41k0T681AyVYj_WWIFwOSPIBTX2w3lxw7SNH02pBc-o475A2hCf9s5Qh7AXR9hlNjCwe_ZiBXJ_0Se6ZwplDk3bZQeoKYEuMp8NkVWACLd1G6ReK9AcBHskqPVCTdidGqYM74jNvrDt7r1DJiJDzCdwVZ7LP29kJ6_Ue0NqoroehmEf5Gr40Wn8srAEk6DV-cd1eMrfdtMtUjz0dej1Lt029RidfX3UM00onF75H8-r34yuZa_R_zPT1nIxVdnNabdZb-OKjlZyVqkM3doqIh51gU3W5E3rA84RG24Wk80dDZaR_4etJIHUlts6R2CUAo64wF2xj4H2Isu0a3MY14zgwPuMGFJtTwCIuga4EVc968zjj4yLlMuoyj_CAG3RG28mluAxDY2_GoYXyxjGdt4G&xkcb=SoBS-_M3NpSr-jwfVZ0HbzkdCdPP&p=12&fvj=0&vjs=3
df8ef85aeb76aad4,Data Scientist,Allen Integrated Solutions,"Washington, DC",,Estimated $126K - $160K a year,2023-07-13 22:18:02,https://www.indeed.com/rc/clk?jk=df8ef85aeb76aad4&fccid=c94028bf831897bc&vjs=3
b1750e8d39a44d22,Data Scientist,QinetiQ US,"Reston, VA",,Estimated $119K - $151K a year,2023-07-13 22:18:07,https://www.indeed.com/rc/clk?jk=b1750e8d39a44d22&fccid=dd616958bd9ddc12&vjs=3
8fa76a75a2adabe3,Lead Data Scientist,Target,"Remote in Minneapolis, MN 55403",,,2023-07-13 22:18:14,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AgONBeCfCTVljpwzR96jFX3mtyFC--n153CYnqiKkqIQazWgbwzmFLXFLl1AglOmlzuPAwHI-ZxYVtQlee6NfZxfEocHVHKCQ9GhL4gckPY61WHO8LS1yJYb2ebssRvfBVnY5IeB7nkNJlnmItMQgvq5O9reuPlmDUfmiByYxunmeeL4pHocUGdWRtDXNViXxo1FDhQoJPPDVCtFlggr6KBZhB1qM15t2_XxU7JpHEtXG6Qn6hklN5_5jxjt-DtcClkATYIRaUbvUs8LwogdeDzkqQSpKRrCY4V9lZRciyLfWJUL2s1T_bpov_act23Bf3LXGJPSmysuC3M829atysGIofLhAy0kaojQYOi5Z-XoPGWK73XHW5JeeG0IUAf9xCriLmW7Y4iWQ3l0WzAuy3sQKUhVY-qEmmCqt-RngPdTPcrAYFEuT65ijBME9h5bhz-5473WVQEIhMK-CPAtdT&xkcb=SoCG-_M3NpSh2SQfVZ0LbzkdCdPP&p=0&fvj=0&vjs=3
85044ae80dfe894d,Data Scientist,Axle Informatics,"Bethesda, MD",,,2023-07-13 22:18:20,https://www.indeed.com/rc/clk?jk=85044ae80dfe894d&fccid=a60af7a54a26eb04&vjs=3
6db61e5d59c43ec2,Data Scientist,"Cognosante, LLC",Remote,,,2023-07-13 22:18:26,https://www.indeed.com/rc/clk?jk=6db61e5d59c43ec2&fccid=8b4c47d620a17ff5&vjs=3
121bc94c48cadded,Data Scientist,TLN Worldwide Enterprises Inc,Remote,,Estimated $112K - $141K a year,2023-07-13 22:18:30,https://www.indeed.com/rc/clk?jk=121bc94c48cadded&fccid=92c7d708da46e03f&vjs=3
119694c24fb0c1da,Sr. Data Analyst,Instnt,Remote,,,2023-07-13 22:18:37,https://www.indeed.com/rc/clk?jk=119694c24fb0c1da&fccid=74db2a29120fb4fd&vjs=3
a89f9e8e3a88eff8,Data Scientist,Echo Analytics,"Tampa, FL",,Estimated $96.8K - $123K a year,2023-07-13 22:18:41,https://www.indeed.com/rc/clk?jk=a89f9e8e3a88eff8&fccid=3bbc3580c4f71d08&vjs=3
f98eec2cc95c7cf7,"Technical Lead Data Scientist, Creator",Roblox,"San Mateo, CA 94401 
(Downtown area)",,,2023-07-13 22:18:47,https://www.indeed.com/rc/clk?jk=f98eec2cc95c7cf7&fccid=04ef150429d33336&vjs=3
e3da56b59944e298,"Data Scientist, Mid",Booz Allen Hamilton,"Hybrid remote in San Diego, CA 92108",,,2023-07-13 22:18:53,https://www.indeed.com/rc/clk?jk=e3da56b59944e298&fccid=4e041af1d0af1bc8&vjs=3
b8ce742afceb396c,Data Scientist,Yale University,"Hybrid remote in New Haven, CT 06510",,Estimated $74.3K - $94.1K a year,2023-07-13 22:18:57,https://www.indeed.com/rc/clk?jk=b8ce742afceb396c&fccid=24aa47c814aee6e7&vjs=3
62fb1ddf3d40a091,Sr Data Scientist,Syneos Health Clinical,Remote,,,2023-07-13 22:19:03,https://www.indeed.com/rc/clk?jk=62fb1ddf3d40a091&fccid=772a1485bbbe4156&vjs=3
f90fb7163dc763b1,Data Scientist,Deloitte,"Rosslyn, VA",,Estimated $102K - $129K a year,2023-07-13 22:19:07,https://www.indeed.com/rc/clk?jk=f90fb7163dc763b1&fccid=9e215d88a6b33622&vjs=3
d4ef5d5c544c24e4,Senior Data Scientist - US Businesses,Prudential,"Hybrid remote in Newark, NJ 07102",,,2023-07-13 22:19:13,https://www.indeed.com/rc/clk?jk=d4ef5d5c544c24e4&fccid=9f38ffb6fcd14039&vjs=3
1371962a6e1c1d2e,Senior Data Analyst,Teamware Solutions (quantum leap consulting).,"Charlotte, NC",,,2023-07-13 22:19:19,https://www.indeed.com/company/Teamware-Solutions-(quantum-leap-consulting)./jobs/Senior-Data-Analyst-1371962a6e1c1d2e?fccid=49dc291b3e6eddef&vjs=3
1334cea2a459978c,Data Scientist,Parsons,Remote,,,2023-07-13 22:19:25,https://www.indeed.com/rc/clk?jk=1334cea2a459978c&fccid=e8f998ddd15bac9c&vjs=3
ff1be6d86a1eb4a7,Bioinformatics & Data Scientist,"Infinity Bio, Inc.","Baltimore, MD",,,2023-07-13 22:19:32,"https://www.indeed.com/company/Infinity-Bio,-Inc./jobs/Data-Scientist-ff1be6d86a1eb4a7?fccid=056a3bfb7c18b42b&vjs=3"
8e6eb5a19ea67c9e,Data Scientist,Experis,Remote,,,2023-07-13 22:19:39,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AEFElgJvH0khGA9zFQnp2BxzQ0kZOw7TdbpWENTeb18NglN4V0XI4FqobWar7hmoM25DoxteMapigXoZQewHT4O8vSJZJS3iqBH5XWmrWH6RadmA91u-GzxhbULa8IXdVMxJQ81h0M_0Ml32wKScaOhAKWjB8ae5yyb8Q9-mayOOlQSMDGBXMvy7B5KrXNgywsNKjM_JgOHt1Jvx_8BJHk5G_2Hhw1i4A_FnjYQR9o2oZeoulGM8yqg0CCxqpWgz89QvLBFqQikCTDdHssh3enTNwa9anuSB5nx0xLX3yBlSssHFnKJvmqdmiL_WdcXZo78a4B45BcURpx9At4MSB2KcjDZDusAhBl0Fuloo8vxHoicvpo6dgAuShWQw-ox7ys8zzXvniUqZs3_lznSW498yAK8l1ZjQF61fffiwzoDd1jXS3McDAJ_my4B9R6b2Kj7qzymcShEG4EoVYi6o9z0VbZsbqrTJcuR6XbIHVJzU8-HPv3Zcxy62D49CB3YBXDF5D8wKtpP7u1wOs_MSSF&xkcb=SoD3-_M3NpS3ujwfVZ0LbzkdCdPP&p=0&fvj=0&vjs=3
0b2fa9d68f2dbfd5,Statistical Analyst,American Heart Association,"Remote in Milwaukee, WI 53208",,,2023-07-13 22:19:45,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BGNDdy-JT0tdXgUPpg-kv6SpjxRl8jRjxDuend9oAf97lKMcWlQG7TPD7vowSiWKihYnxbdUdvUg4TLZ9i23kn8MoYXArS4znbJYLvR9t0cbv-KWHDRQihN19DPrTST8LcAM-YiFlNb5RZrxlqdOxJkbnfagRgdG1QvWgLx9LiJXXz60lnCjRr9ImM2u-j_ct-OJQbvUfS0vZxOpDHE-L09um6mvlpXzVjerGMyB14gsc2tEAiwdKTjRjyvGAypMbVtuq42LcWK4nnPsGDTUhC6WpUodcoBYeFqelU4ugWxQ2KMC7JDivEMNC08_Lfrs9tu0fquLlRTmM5xJvL99xpO_FBrfaWr9QkL_HzMPVGFMgQYbFlox7MGxBXehj1k5dkQixFCSF3r4scxEhesGU3ElN2zI9VFQ2Flty_ZJZrTwJBWALjpKANVEmVfsQkSBDHdWv7HGFcB7rnjFe-krfpZXwxgDXjdpd6bNSmU9qvcJcyWmauQGpuEIl-zYRsyDGu1m-Ps-XSAwFnkhahUMaRoQMWjtKkEkHoyKcQaAqWqw==&xkcb=SoBD-_M3NpS3ujwfVZ0KbzkdCdPP&p=1&fvj=0&vjs=3
cfb6ed341f11f601,ML Engineer,The Intersect Group,Remote,,,2023-07-13 22:19:51,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D3PcU9heefYh9TtgByvMoljOix8d9QGO4-sOduKDD9bT1jZI9CfBWrR-yhgruQBi7LGWJmtaZFJUTsWjx0oFVrIC4cScr-uYxoGPy2-hytT6ogVmTTYVbYjb8nlc2rgpNVfluqlz47OIRqv-Id7KTrnTbAaV2qctI4d3ABd4AQt698rAGZm1MIceBKo4xhbSgfGdMQ4i9FO0aZavekeV1cTy43TsaEw3__1IIElZK0cp-Moxk9vMJniccsZmH_Ld5mcZjNK2lVXob6rcdSsWnzoVJkfmjv7gMyEO0E_vnsLGVSqcLBAdsccNN02Kfc-APVFfxREAE6jpZBkxBfLEh5PDsWmZ__82NjxypEdgrQhntfm9Nv2d2plI82xw6_37kRP13u4qu61GkMaEYGbPnSU6OlHJjD8uhXOCTqdWqP96WgIbjVYqP9RsbPiPkoy2V5wej4edV8N-VNr1I-2EAfibdT6LbtM8GsuV7PM9REp67YgKFONqr_lIwsd0jYuq-x_nz1ERlS7iX3Dd26nXAyU_xge3oVCLA=&xkcb=SoDe-_M3NpS3ujwfVZ0JbzkdCdPP&p=2&fvj=1&vjs=3
611f2e20df68f4b8,Senior Healthcare Data Analyst Hiring Event,Harris Health System - Ambulatory Care Services,"Pasadena, TX 77506",,,2023-07-13 22:19:57,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Btxs39KmTzjw_u_hUXcyTcLpNeUj18C2Nw5A7DCW0FWAr6Qe1cmmCbNYQ7u12hlyRVHLaSLBwCNeCGfrvhiMg7qtuetIbIsOnxsMhcv-2N4JSnwC45KVKXWkAb0WxrvwF8wDGU7mpXeSwXHjrLAik6B49fHu8QyHlhG3WjG9DPKW1ow2fS0FFZqk3VXgfrruuRdh0dPKl9Kskw27-AtJ9v2BAmPoxnZB9KljgfCBRirvoJmDmsNISdkZE18IwykyrgWgwqJLZZLnBaU-216OhQlAHhHoe6rRGyihj41_sp75cOqCzDMB6ECXKhJqYSq5p4R1yxNrAlqP0f_EWvUkr1s8SgsEpIVtjCy5s5_11dji5D6k8d1t955WqzG_XeRhjVc3MX9NTf_ldv4Lu9Ris3uft4w6gSbQqljl3mL9hdRg5WBFIJxPI9GipMr4pD77X8CXy6ZhPHFRhzgP_Rzjb-pp2Mv5i_v0ZEUUumh8hQXwz1n_PTJrz-W-0PE5fUvDk_4sYSRs6WbdWaDm4A5L_lq13A-7ACrLCUO1LD75fD9oWV0VF8s-3zHG1VYO0B-B3CeqxnvZ9CYjVwC3JvAQ9ATebPqruj3UcIejizMOda9SSyTxmj388WoIl5T5vu417kLLfSeTIqulK4GX9InZ3TYx6GQDAbYpt57P9uXsO2q_6K7GIttBFDjAhAiEAXkgclpZHUm-1_ZlmAQBdbZ7LXHFkDOUDKM6FKJmLQ-AWgmL19Y9mmTnuXbIj5V1dBQS052qTG1gIL5S6TgTctktuxFUJtzD96a70=&xkcb=SoBq-_M3NpS3ujwfVZ0IbzkdCdPP&p=3&fvj=0&vjs=3
fcdad63d1e180678,Sr. Data Analyst,Agiles Enterprise,Remote,,,2023-07-13 22:20:03,https://www.indeed.com/company/Prescient/jobs/Senior-Data-Analyst-fcdad63d1e180678?fccid=bd4258d9070235ed&vjs=3
684da459e7197c79,Lead Data Scientist,Analog Devices,"Boston, MA",,Estimated $115K - $146K a year,2023-07-13 22:20:07,https://www.indeed.com/rc/clk?jk=684da459e7197c79&fccid=795688f508690d17&vjs=3
a1963610e4288d8a,Data Scientist - Government Services,HORNE LLP,"Austin, TX 78701 
(Downtown area)",,Estimated $87.5K - $111K a year,2023-07-13 22:20:11,https://www.indeed.com/rc/clk?jk=a1963610e4288d8a&fccid=722acc665cfa98ff&vjs=3
e8533de32ce75c95,Senior Data Scientist,Angi,"Hybrid remote in Seattle, WA",,,2023-07-13 22:20:17,https://www.indeed.com/rc/clk?jk=e8533de32ce75c95&fccid=a459150a450820d9&vjs=3
