,id,title,company,location,job_type,salary,url
321,b2f48fdbd9b1d3ad,Data Science Specialist,Los Angeles County Museum Of Natural History...,"Los Angeles, CA 90007","Full-time
+1","$66,744 - $70,257 a year",https://www.indeed.com/rc/clk?jk=b2f48fdbd9b1d3ad&fccid=64a1dbcba3f2dc5a&vjs=3
322,88860e02738d92f0,"Senior Data Science Engineer, LLM MLOps Platform",NVIDIA,"Santa Clara, CA",Full-time,"$144,000 - $270,250 a year",https://www.indeed.com/rc/clk?jk=88860e02738d92f0&fccid=c267f29f0f85e8b8&vjs=3
323,b4f979354dfcd9ff,Senior Data Analyst - Healthcare,UMass Memorial Health,"Worcester, MA 01605",Full-time,,https://www.indeed.com/rc/clk?jk=b4f979354dfcd9ff&fccid=ca5f2672180e8f47&vjs=3
324,33e08f20070aed73,Energy Analyst and Data Scientist,University of Texas at Austin,"Austin, TX 78701 
(Downtown area)",Full-time,"$68,000 a year",https://www.indeed.com/rc/clk?jk=33e08f20070aed73&fccid=f7282ad3490137c7&vjs=3
325,2e24b8a4ceaa9788,Data Labeling Quality Specialist,Scale AI,"St. Louis, MO 63103","Full-time
+1",From $17.25 an hour,https://www.indeed.com/company/Scale-AI/jobs/Data-Specialist-2e24b8a4ceaa9788?fccid=4eacfef094c1e91a&vjs=3
326,9010e90cfe3ad0aa,AI/ML Developer,Plaxonic Technologies,"Tampa, FL",Full-time,"$110,000 - $120,000 a year",https://www.indeed.com/company/Plaxonic-Technologies/jobs/Developer-9010e90cfe3ad0aa?fccid=4fe234f122c10841&vjs=3
327,af4238ecde3e5fbd,"Staff Software Engineer, Google Cloud Data Management",Google,"Sunnyvale, CA 
(Lakewood area)",Full-time,,https://www.indeed.com/rc/clk?jk=af4238ecde3e5fbd&fccid=a5b4499d9e91a5c6&vjs=3
328,d22dc8ab03617bb1,Machine Learning Developer,Tommy Car Wash Systems,"Holland, MI 49423",Full-time,Estimated $109K - $139K a year,https://www.indeed.com/rc/clk?jk=d22dc8ab03617bb1&fccid=ef52556148a94a04&vjs=3
329,d3dc8fb527d5097e,Senior Backend Software Engineer - AI Platform,Zillow,Remote,,"$152,500 - $243,500 a year",https://www.indeed.com/rc/clk?jk=d3dc8fb527d5097e&fccid=913e1b259c8d65e2&vjs=3
330,89a03d434b14be1b,Staff ML Engineer - AI Research (Remote),SentinelOne,"Remote in Washington, DC",,"$173,000 - $238,000 a year",https://www.indeed.com/rc/clk?jk=89a03d434b14be1b&fccid=d9842333df5404ce&vjs=3
